golden_id,conversation_id,query,gold_intent,top1_intent,top1_score,first_matching_intent_rank,top1_match,mrr,latency_ms,recall_at_1,recall_at_3,recall_at_5,recall_at_10,top1_rag_id,top2_rag_id,top2_intent,top2_score,top3_rag_id,top3_intent,top3_score,top4_rag_id,top4_intent,top4_score,top5_rag_id,top5_intent,top5_score,top6_rag_id,top6_intent,top6_score,top7_rag_id,top7_intent,top7_score,top8_rag_id,top8_intent,top8_score,top9_rag_id,top9_intent,top9_score,top10_rag_id,top10_intent,top10_score
GLD0175,1393836,"@AmazonHelp Yes. Tell me more. I really want to trust you. || @AmazonHelp You are still not putting a deadline for yourself. Just being assured while you engage in a fraud is all that you expect. We will see. || @AmazonHelp Still ""earliest""! No clearly laid out timelines. This was my last communication to you like this! || @AmazonHelp And your farce continues. @115850",security_fraud,security_fraud,0.7158,1,1,1.0,18.96,1,1,1,1,RAG03895,RAG04798,delivery_shipping,0.7006,RAG04001,security_fraud,0.6972,RAG03897,security_fraud,0.6942,RAG03948,security_fraud,0.694,RAG04896,prime_membership,0.6906,RAG03785,order_cancellation,0.688,RAG03853,order_cancellation,0.685,RAG03014,technical_app,0.6839,RAG03896,security_fraud,0.6828
GLD0176,863849,"@AmazonHelp heres the problem i dont remember my amazon account information. I know my twitch, not amazon. || @AmazonHelp Idk my info. I know my twitch associated with it and my security question and info || @AmazonHelp Cant do it through twitter? || @AmazonHelp I called and you guys couldnt find the acct info. Like i said i have the twitch info",security_fraud,payment,0.7275,2,0,0.5,19.36,0,1,1,1,RAG00573,RAG03944,security_fraud,0.7242,RAG03994,security_fraud,0.7155,RAG02299,account_access,0.7055,RAG04396,general_support,0.7052,RAG02418,account_access,0.7019,RAG02300,account_access,0.6964,RAG02903,prime_membership,0.6961,RAG04974,delivery_shipping,0.6942,RAG02313,account_access,0.694
GLD0177,98802,"@AmazonHelp already filled last time when I twitted. You can check with twitter id , U will find a filled form.  And call me on given number || @AmazonHelp I didn't receives any mail,
Call me now. || @AmazonHelp 
Hv u taken any action on my previous complains. 20-30 times I complained by calling customer care. No result. 
#fraud Amazon || @AmazonHelp Finally ur conversation proved u know, hw to make customer.Nt tried yet to resolve prblms.I think consumer court better option.",security_fraud,security_fraud,0.8374,1,1,1.0,25.69,1,1,1,1,RAG03891,RAG03195,technical_app,0.7516,RAG03932,security_fraud,0.7352,RAG03961,security_fraud,0.7347,RAG03944,security_fraud,0.7313,RAG04573,delivery_shipping,0.7231,RAG03959,security_fraud,0.718,RAG04073,security_fraud,0.7133,RAG03902,security_fraud,0.7122,RAG03896,security_fraud,0.7088
GLD0178,1608388,@AmazonHelp Yes i already provided my details and i got no reply after that so this kinda services provided by amazon? || @AmazonHelp  https://t.co/DZPG1jH9wd || @AmazonHelp Anyways i need to be refunded by tomorrow evening or Tuesday i will go to consumer court with my lawyer and i have enough profs to prove || @AmazonHelp So email me that link and everything again and will process according that and I don't care about anything this is enough of 10 days || @AmazonHelp I have filled all details and i need to be refunded by tomorrow or i will see you in consumer court with all evidence of #fraud #amazonFraud,security_fraud,payment,0.7226,0,0,0.0,25.6,0,0,0,0,RAG00465,RAG01228,refund,0.7185,RAG00918,refund,0.718,RAG01339,refund,0.7178,RAG04489,general_support,0.7153,RAG04935,refund,0.705,RAG03655,order_cancellation,0.7027,RAG03526,order_cancellation,0.702,RAG00989,refund,0.7011,RAG00834,payment,0.6979
GLD0179,138941,"@AmazonHelp @amazonhelp m currently on chat with your escaltion team person, he is again telling me to wait for 48 hours.
Do u think , the customers are some puppets that u can play with.?? || @AmazonHelp already done that. 
contacted your customer care 100s of times. || @AmazonHelp ok . lets see. || @AmazonHelp @119356 @115850 
Hi Team what happened again 4 days gone :P
 in total more than 40 days gone after doing 15-20 complaints
#amazon #fraud || @AmazonHelp Yes, on 20th nov i got the same correspondence which was given to me by 10 amazon cc reps , 3 escalation team reps and 2 leadership people.
40 days same correspondece copy paste.
results ?
@119356 @118919 @115850",security_fraud,return_replacement,0.767,3,0,0.3333333333333333,28.82,0,1,1,1,RAG01693,RAG00128,delivery_shipping,0.7434,RAG03902,security_fraud,0.7358,RAG03980,security_fraud,0.7355,RAG03970,security_fraud,0.73,RAG04714,delivery_shipping,0.728,RAG04139,general_support,0.7274,RAG03896,security_fraud,0.7264,RAG03961,security_fraud,0.7259,RAG01339,refund,0.7249
GLD0180,1073744,@AmazonHelp Yes order was placed on amazon.in and order no is 408-9230945-5135569 dt. 17/10/2017 || @AmazonHelp Today a representative came to pick up consignment and ran away without taking it back. Its disgusting ... it looks we are cheated ... || @AmazonHelp Yes || @AmazonHelp It is ridiculous no action has been taken inspite of so many reminders.. My money it looks is swallowed by Amazon. Only false promises assur || @AmazonHelp How many times I have to do the same || @AmazonHelp There is no update. It seems amazon is a biggest cheat company.. its a fraud company ...,security_fraud,technical_app,0.7588,4,0,0.25,27.5,0,0,1,1,RAG03089,RAG04798,delivery_shipping,0.7399,RAG00991,refund,0.7278,RAG03897,security_fraud,0.7277,RAG03779,order_cancellation,0.7275,RAG01279,refund,0.7251,RAG00128,delivery_shipping,0.7207,RAG03598,order_cancellation,0.7142,RAG01173,refund,0.7132,RAG04714,delivery_shipping,0.7125
GLD0181,158772,@AmazonHelp I want to cancel an order...... Your app or website will not allow it and just states there's an error. I want to cancel the order before it dispatches! Apparently I can't!,technical_app,order_cancellation,0.7475,0,0,0.0,16.07,0,0,0,0,RAG03679,RAG03682,order_cancellation,0.7232,RAG03621,order_cancellation,0.7207,RAG03569,order_cancellation,0.7031,RAG03860,order_cancellation,0.6941,RAG03622,order_cancellation,0.6804,RAG03582,order_cancellation,0.6767,RAG03514,order_cancellation,0.6755,RAG03809,order_cancellation,0.6746,RAG03561,order_cancellation,0.6686
GLD0182,222708,"@AmazonHelp hav done all still issue persist. I have 3 phones a nd all 3 hav same issues. Even new app doesn't work. || @AmazonHelp This link is not opening either, page can't be loaded error is getting displayed",technical_app,technical_app,0.7066,1,1,1.0,16.16,1,1,1,1,RAG03252,RAG03368,technical_app,0.6622,RAG01835,product_issue,0.6411,RAG03414,technical_app,0.6272,RAG01084,refund,0.6213,RAG03223,technical_app,0.6133,RAG02144,account_access,0.6133,RAG03837,order_cancellation,0.6118,RAG03405,technical_app,0.6113,RAG02102,account_access,0.611
GLD0183,2452820,"@AmazonHelp That's my concern I am unable to buy Prime video.
Couldn't get help from CC team as well after wasting almost 1Hr on call with them. || @AmazonHelp Plz let me know if it's impossible from your end &amp; you can't resolve bug in your app.
I will go ahead with @2335  or @15462",technical_app,technical_app,0.8039,1,1,1.0,18.89,1,1,1,1,RAG03246,RAG03249,technical_app,0.7095,RAG02638,prime_membership,0.6929,RAG02934,prime_membership,0.6801,RAG02922,prime_membership,0.6734,RAG02447,account_access,0.6654,RAG02950,prime_membership,0.6543,RAG02899,prime_membership,0.6537,RAG01151,refund,0.6483,RAG02894,prime_membership,0.6461
GLD0184,2260537,"@AmazonHelp The app keeps crashing on load, occasionally it goes through then gets stuck loading content and certainly crashes at checkout || @AmazonHelp I have! Twice",technical_app,technical_app,0.7553,1,1,1.0,13.47,1,1,1,1,RAG03398,RAG03209,technical_app,0.7166,RAG02531,prime_membership,0.692,RAG03191,technical_app,0.6887,RAG00511,payment,0.6705,RAG03052,technical_app,0.6568,RAG03001,technical_app,0.6527,RAG03139,technical_app,0.6508,RAG01835,product_issue,0.648,RAG02974,technical_app,0.6461
GLD0185,191933,"@AmazonHelp OH I HAVE TRIED THAT! THERE IS NOTHING I CAN DO! YOU HAVE CHANGED SOMETHING! || @AmazonHelp I have done that! I have done everything! But I cannot correct an unknown error - with your website! Please help! @115851 :( || @AmazonHelp ""Please follow bellow instructions to place pre-order successfully :

See below for information on how to link an address and credit card."" || @AmazonHelp I can't - There is a problem with your website - I cannot fix it - I am too distressed to talk - that will not help!",technical_app,payment,0.6581,5,0,0.2,24.03,0,0,1,1,RAG00741,RAG00568,payment,0.6459,RAG00662,payment,0.6254,RAG01892,product_issue,0.625,RAG02990,technical_app,0.6247,RAG00600,payment,0.6243,RAG00674,payment,0.6232,RAG00468,payment,0.6166,RAG01265,refund,0.6146,RAG03091,technical_app,0.6143
GLD0186,1255682,@AmazonHelp While checkout it give an error of schedule delivery is not possible and I can't find any other option to change the schedule || @AmazonHelp Ok will get back to you in sometime if that's ok with you ?? || @AmazonHelp Ok cool as I want buy that microwave asap. That link does open directly in app do I have to re-login in browser || @AmazonHelp Ok will login in sometime and will msg you here || @AmazonHelp Hi i have just logged in now can we continue with the process || @AmazonHelp Ok i have logged in,technical_app,technical_app,0.7848,1,1,1.0,23.58,1,1,1,1,RAG03114,RAG02144,account_access,0.5894,RAG03209,technical_app,0.5632,RAG03014,technical_app,0.5621,RAG02974,technical_app,0.5579,RAG03071,technical_app,0.5512,RAG02462,account_access,0.5489,RAG02102,account_access,0.5486,RAG03837,order_cancellation,0.5459,RAG03200,technical_app,0.5457
GLD0187,926697,"@AmazonHelp Contacted. Seems to be a bug in latest app version. Not showing subtitles in downloaded ones, but shows in the streaming ones for same video || @AmazonHelp It used to work on the same device until I updated the app. Device - Huawei Honor 2. Also not working on Honor 6X. Probably issue with app",technical_app,return_replacement,0.5561,3,0,0.3333333333333333,18.03,0,1,1,1,RAG01444,RAG02638,prime_membership,0.5128,RAG03228,technical_app,0.5021,RAG02352,account_access,0.4969,RAG02950,prime_membership,0.4845,RAG03351,technical_app,0.4821,RAG02181,account_access,0.4815,RAG03276,technical_app,0.4804,RAG02162,account_access,0.4793,RAG02802,prime_membership,0.4782
GLD0188,1362497,@AmazonHelp Their website is horrible and doesn't work. When you call you don't get an answer. The tracking info on their website can't give info. I was sitting next to the door when the notification went off for attempted delivery and had a nice laugh. I'm done. I love Amazon but not this. || @AmazonHelp Sorry I use Amazon Canada. That link is providing my to .com . Where would I see that? || @AmazonHelp I've been doing that. They contacted the courier who tried to say it's the wrong address... Which hasn't changed in over a decade. I got a copy and past response from the CS team trying to tell me this is an isolated incident but it's most definitely not,technical_app,delivery_shipping,0.7197,6,0,0.16666666666666666,27.78,0,0,0,1,RAG00332,RAG04457,general_support,0.7159,RAG00073,delivery_shipping,0.7068,RAG00110,delivery_shipping,0.7024,RAG00284,delivery_shipping,0.7004,RAG03227,technical_app,0.6995,RAG00231,delivery_shipping,0.6956,RAG02858,prime_membership,0.6935,RAG01626,return_replacement,0.6928,RAG02230,account_access,0.6913
GLD0189,736478,"@AmazonHelp Trying to order amazon gift cards (blue box) however have been failed to place it even after trying multiple times. I am in Mumbai! || @AmazonHelp There’s no error as such but I am completely unable to order. I am trying to order Diwali gift cards and it’s a bulk order @115850 || @AmazonHelp You think I have not tried doing it through the website? Thank you very much for your help, such a great service ! @115850 @118702",technical_app,payment,0.6278,8,0,0.125,26.24,0,0,0,1,RAG00600,RAG00504,payment,0.6097,RAG00856,payment,0.6025,RAG00503,payment,0.6013,RAG00509,payment,0.5934,RAG01639,return_replacement,0.574,RAG04282,general_support,0.57,RAG03086,technical_app,0.5692,RAG00468,payment,0.5637,RAG00710,payment,0.5636
GLD0190,2764453,"@AmazonHelp I was able to get in using the one time use code. I didn't really want to reset my password. I'm looking for evidence that my password was compromised. Is it a server issue? || @AmazonHelp It looks like you all were having website problems last night. Other people on another site reported password errors, certificate errors and being unable to check out. I guess you all in CS were the last to know.",technical_app,account_access,0.6931,0,0,0.0,20.74,0,0,0,0,RAG02290,RAG02314,account_access,0.6744,RAG02194,account_access,0.669,RAG02349,account_access,0.6606,RAG04036,security_fraud,0.6576,RAG02330,account_access,0.6532,RAG02303,account_access,0.6528,RAG02496,account_access,0.6521,RAG02243,account_access,0.652,RAG02136,account_access,0.6515
GLD0191,1645510,"@AmazonHelp I'm having it on the full site and the mobile site on all browsers.  I don't use the app.  Shopping works...I just can't buy. || @AmazonHelp Nope. No idea.  I just get a bank page.  First thought it was an iOS/Safari prob.  Happens on my phone, iPad and work computer (IE &amp; Chrome)",technical_app,payment,0.6979,2,0,0.5,23.94,0,1,1,1,RAG00721,RAG04696,technical_app,0.6447,RAG03223,technical_app,0.6369,RAG03595,order_cancellation,0.6351,RAG03037,technical_app,0.6112,RAG02505,account_access,0.6076,RAG03383,technical_app,0.6068,RAG03417,technical_app,0.5978,RAG03252,technical_app,0.5931,RAG03297,technical_app,0.5908
GLD0192,326375,"@AmazonHelp In firestick, settings then to the direct tv app. Clear cache. If that doesn't work then clear data too. Solved. || @AmazonHelp Wrong problem. Lol Problem not solved. That fix was to solve for 'Wrong time' error in dtv. Still gerbils in Amazon movies.",technical_app,technical_app,0.6499,1,1,1.0,18.55,1,1,1,1,RAG03381,RAG03351,technical_app,0.6228,RAG03146,technical_app,0.5993,RAG02950,prime_membership,0.5897,RAG03202,technical_app,0.5859,RAG02465,account_access,0.5693,RAG03154,technical_app,0.5607,RAG03054,technical_app,0.5578,RAG02802,prime_membership,0.5574,RAG03204,technical_app,0.5573
GLD0193,1688634,"@AmazonHelp Hi. 2 issues. 1st - Dot says can't connect - to check power and network. Both are fine. || @AmazonHelp No. Everything is connecting to the internet with no issues. The Dot isn't seeing Fire Stick after linking them in the app. || @AmazonHelp ^JZ ^RA ^MI 1st issue resolved itself somehow. 2nd was unresolvable, it's been escalated. Glitch in locating show via Alexa.",technical_app,technical_app,0.6583,1,1,1.0,20.75,1,1,1,1,RAG03362,RAG03146,technical_app,0.6489,RAG03356,technical_app,0.6416,RAG02991,technical_app,0.6381,RAG04348,general_support,0.6302,RAG03247,technical_app,0.6292,RAG01433,return_replacement,0.6265,RAG03104,technical_app,0.6154,RAG01857,product_issue,0.6085,RAG02286,account_access,0.5988
GLD0194,86193,"@AmazonHelp ""In Transit: Delivery attempted"" IntelCom's site &amp; tracking ID not working &amp; I've already been on hold 20min today and longer yesterday. || @AmazonHelp Okay, see if you have a way to get through to them. I sure can't. :( || @AmazonHelp I managed to get through. I have to go down to the SE corner of Edmonton to pick it up. Otherwise maybe Thursday.",technical_app,delivery_shipping,0.6604,0,0,0.0,21.44,0,0,0,0,RAG00103,RAG04610,delivery_shipping,0.655,RAG01348,refund,0.6527,RAG04806,delivery_shipping,0.6465,RAG00176,delivery_shipping,0.6388,RAG00086,delivery_shipping,0.6354,RAG01691,return_replacement,0.633,RAG00284,delivery_shipping,0.6323,RAG00231,delivery_shipping,0.6296,RAG04273,general_support,0.6272
GLD0195,2938279,"@AmazonHelp Cannot deliver .. that's the message I got. Clearly he's thought he can't be bothered and is shipping it back to depot. Happens everytime. || @AmazonHelp Had to cancel yet another order from @115830 as they are unable to find my address. Doesn't affect any other carrier, just Amazon logistics who are incompetent.",technical_app,delivery_shipping,0.6894,2,0,0.5,19.32,0,1,1,1,RAG00420,RAG03214,technical_app,0.6788,RAG04977,delivery_shipping,0.6727,RAG01626,return_replacement,0.6682,RAG00069,delivery_shipping,0.6677,RAG00332,delivery_shipping,0.6648,RAG02099,account_access,0.6643,RAG02724,prime_membership,0.6603,RAG00073,delivery_shipping,0.6601,RAG02147,account_access,0.6554
GLD0196,115880,@AmazonHelp Thanks but I’ve already written a half-dozen times and it’s abundantly clear no one bothers to read the actual text - it seems they look for keywords and paste a pat response - are they bots? || @AmazonHelp It’s a functional issue with your website and the Store Card that your reps keep blaming on your bank though it doesn’t have anything to do with them. || @AmazonHelp Amazon Store Card. You guys badgered me to get one and due to your technical issues can't use it.,technical_app,delivery_shipping,0.6665,0,0,0.0,23.15,0,0,0,0,RAG04877,RAG04723,payment,0.6574,RAG01042,refund,0.6433,RAG04022,security_fraud,0.6405,RAG04809,payment,0.6403,RAG03962,security_fraud,0.6385,RAG01891,product_issue,0.632,RAG04261,general_support,0.6298,RAG04058,security_fraud,0.6295,RAG00568,payment,0.6275
GLD0197,2825553,"@AmazonHelp dont try to teach me ....
i already seen all possibilities to find my account with this number.
solve it immediately and find out this nonsence guy . || @AmazonHelp ther's 3 option all r tried . ther's no further detail to contact u .... u put your number +91180030001593 which is not woking .
if u need proof of your above number which is not working thn i saved recording . do u need??? || @AmazonHelp if u are right then call me without any hasitation .. but u r not ...
because of ther's no option with mobile number to contact u and reach u for assitance this is the very low quality of service policy u having. || @AmazonHelp u can try from your hand. 
dont waste my time .
this is the bloody shit i seen from you.
i already told 3 times that ther's no option with connect mobile number to amazon account thn why r u sent this foolish link. 
u r totally mad .",technical_app,account_access,0.821,0,0,0.0,36.68,0,0,0,0,RAG02497,RAG01552,return_replacement,0.7077,RAG02485,account_access,0.6748,RAG00488,payment,0.6733,RAG04478,general_support,0.6729,RAG01828,product_issue,0.6703,RAG04420,general_support,0.6676,RAG05000,return_replacement,0.667,RAG01496,return_replacement,0.6628,RAG04440,general_support,0.6606
GLD0198,1121772,"@AmazonHelp I have shared it. Please look into the matter. Thank you. || @AmazonHelp I'm still waiting for a response, I have received no further communication. Please don't wait until the order is cancelled from your end to tell me that you cannot help now that it's cancelled. || @AmazonHelp Thank your for the mail, and letting me know that you are looking into it. Apart from that there was no other information in the mail so could you tell me by when will the matter be resolved? @115850 || @AmazonHelp I'm trying to appreciate your understanding but now running short of patience. Just like the other #amazon staff, only assurances and, no actions or results. 
@115850 @115821 #amazonindia || @AmazonHelp I agree, I should have. But well, I didn't, except 'we are looking into it'. I have been hearing that since past 5 days. I do not like to resort to twitter, but that's the only way to get some attention to the matter at hand it would seem. || @AmazonHelp It's done. Now awaiting reply.",technical_app,order_cancellation,0.7465,4,0,0.25,41.86,0,0,1,1,RAG04567,RAG04281,general_support,0.7445,RAG04678,delivery_shipping,0.7382,RAG04699,technical_app,0.7334,RAG03706,order_cancellation,0.7325,RAG03395,technical_app,0.7296,RAG03565,order_cancellation,0.7269,RAG03878,security_fraud,0.7262,RAG04158,general_support,0.7196,RAG04489,general_support,0.719
GLD0199,2685160,"@AmazonHelp It is not specifically the last two orders which shipped USPS for delivery yesterdaish.  It was the one before that which was definitely not delivered to our Mailbox.  Or the one before that which showed up two days after delivery.  Or the ones last year too.  It is a joke now. || @AmazonHelp Not really upset, just want reliable tracking or a decent delivery service.  No more guaranteed by 8pm on this day, and then having it marked delivered when it is not, or ""Delayed"" by the carrier.  Just say ""Gave it to USPS, it will probably be delivered"". || @AmazonHelp I have provided feed back at least four times in the last 2 years.  Please feel free to pass it on.  I did not hit call me now or send an email for a reason.  It does no good.  It will arrive when it arrives.  That is the problem.  Being told soothing platitudes is pointless.",delivery_shipping,delivery_shipping,0.7932,1,1,1.0,39.68,1,1,1,1,RAG00106,RAG04887,delivery_shipping,0.7067,RAG02679,prime_membership,0.7007,RAG00159,delivery_shipping,0.6988,RAG00282,delivery_shipping,0.6974,RAG00271,delivery_shipping,0.6934,RAG00258,delivery_shipping,0.6929,RAG02623,prime_membership,0.6905,RAG00360,delivery_shipping,0.6884,RAG04746,prime_membership,0.6873
GLD0200,2586298,"@AmazonHelp Said they'd sent me Chronicle when available and issue a refund. This is 2nd time this month and happens frequently. No one in support has a clue how to resolve or explain the problem. Was told once to call the Chronicle. I pay Amazon so I expect you to resolve issue not me. || @AmazonHelp Last time, delete Kindle app, reinstall, sync. Didn't resolve. This time, just had me sync. Could not understand that today is November 16 and syncing yesterday's edition wasn't resolving my problem. Then, just told me to wait until today's edition was available. Waste of time.",general_support,prime_membership,0.6829,0,0,0.0,31.25,0,0,0,0,RAG02790,RAG00497,payment,0.6817,RAG03072,technical_app,0.6746,RAG03370,technical_app,0.672,RAG02134,account_access,0.6685,RAG03043,technical_app,0.6561,RAG03412,technical_app,0.6558,RAG04659,return_replacement,0.6538,RAG03191,technical_app,0.6503,RAG02306,account_access,0.6437
